date,prefecture,Αμόλυβδη 95,Αμόλυβδη 100,Diesel Κίνησης,Autogas,Diesel Θέρμανσης,Super
2022-12-07,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.943,2.154,0.984,1.159,,1.875
2022-12-08,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.928,2.147,1.864,0.983,1.145,
2022-12-09,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.895,2.122,1.835,0.974,1.128,
2022-12-10,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.872,2.103,1.818,0.969,1.111,
2022-12-11,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.864,2.101,1.812,0.968,1.106,
2022-12-12,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.85,2.086,1.798,0.961,1.099,
2022-12-13,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.832,2.078,1.785,0.953,1.09,
2022-12-14,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.82,2.077,1.775,0.951,1.083,
2022-12-15,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.82,2.064,1.775,0.946,1.087,
2022-12-16,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.817,2.056,0.946,1.092,,1.776
2022-12-17,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.817,2.049,0.946,1.104,,1.781
2022-12-18,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.815,2.045,0.946,1.104,,1.778
2022-12-19,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.815,2.045,0.946,1.105,,1.781
2022-12-20,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.814,2.044,0.944,1.113,,1.78
2022-12-21,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.815,2.045,0.946,1.115,,1.78
2022-12-22,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.81,2.044,1.781,0.941,1.115,
2022-12-23,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.812,2.031,1.782,0.94,1.112,
2022-12-24,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.815,2.034,1.781,0.94,1.112,
2022-12-25,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.815,2.031,1.781,0.939,1.112,
2022-12-26,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.817,2.025,1.781,0.938,1.111,
2022-12-27,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.82,2.033,0.936,1.109,,1.781
2022-12-28,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.821,2.037,1.781,0.935,1.113,
2022-12-29,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.828,2.033,1.781,0.94,1.115,
2022-12-30,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.832,2.033,1.785,0.933,1.118,
2022-12-31,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.838,2.04,1.786,0.933,1.124,
2023-01-01,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.839,2.035,1.785,0.933,1.127,
2023-01-02,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.846,2.048,1.789,0.93,1.148,
2023-01-03,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.848,2.045,1.79,0.93,1.187,
2023-01-04,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.851,2.048,1.791,0.934,1.225,
2023-01-05,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.856,2.053,1.79,0.934,1.232,
2023-01-06,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.856,2.049,1.791,0.934,1.231,
2023-01-07,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.854,2.052,1.787,0.939,1.234,
2023-01-08,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.853,2.053,1.786,0.937,1.232,
2023-01-09,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.853,2.057,1.783,0.942,1.246,
2023-01-10,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.85,2.05,1.781,0.942,1.248,
2023-01-11,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.848,2.05,1.776,0.945,1.246,
2023-01-12,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.847,2.04,1.772,0.949,1.246,
2023-01-13,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.849,2.035,1.773,0.958,1.244,
2023-01-14,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.851,2.038,1.774,0.961,1.247,
2023-01-15,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.853,2.041,1.774,0.961,1.247,
2023-01-16,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.858,2.048,1.775,0.965,1.255,
2023-01-17,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.862,2.053,1.777,0.968,1.259,
2023-01-18,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.863,2.057,1.778,0.966,1.262,
2023-01-19,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.868,2.058,1.784,0.971,1.268,
2023-01-20,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.877,2.062,1.787,0.974,1.27,
2023-01-21,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.884,2.06,1.79,0.969,1.275,
2023-01-22,ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ,1.884,2.058,1.791,0.969,1.275,
